KANJI	VI	EN	ELEMENT	STORY	LESSON	JLPT
人	nhân	person			27.00	5.00	deck#5	due@2025-11-16 05:45:22
侶	lữ	partner	person; spine;	"Mr. T don't take a partner, especially one with no spine."	27.00	5.00	deck#5	due@2025-08-27 17:23:05
住	trú	dwell	person; candlestick;	A person dwells in the place where he puts his candlesticks.	27.00	4.00	deck#5	due@2025-08-27 17:23:12
位	vị	rank	person; stand up;	Mr. T ranks high with the ladies because his…ahem…is always standing up.	27.00	3.00	deck#4	due@2025-09-17 05:46:35
仲	trọng	go-between	person; in	"When negotiating a hostage situation, Mr. T acted as the go-between, or person in the middle, for law enforcement and the terrorist."	27.00	2.00	deck#5	due@2025-08-27 17:23:27
体	thể	body	person; book;	"Mister T works out his body (body-building), using two piles of books"	27.00	4.00	deck#5	due@2025-08-27 17:23:32
件	kiện	affair	person; cow;	Mr. T has affair with cow.	27.00	3.00	deck#5	due@2025-08-27 17:23:37
仕	sĩ	attend	person; samurai;	"Back in the day, a person who stands beside a samurai is usually attending to them or working for them."	27.00	4.00	deck#5	due@2025-08-27 17:23:40
他	tha	other	person; scorpion;	"t's one or the other: fight Mr. T, or be thrown into the scorpion pit."	27.00	3.00	deck#5	due@2025-08-27 17:23:45
伝	truyền	transmit	person; rising cloud;	"Mister T transmits a message with rising clouds (smoke) signals, to a nearby American Indian tribe."	27.00	3.00	deck#5	due@2025-08-27 17:23:51
仏	phật	Buddha	buddha; person; elbow	lại hoan hỉ tốt đẹp thôi	27.00	2.00	deck#5	due@2025-08-27 17:23:56
休	hưu	rest	person; tree;	Xưa Mt T đi chăn bò nghỉ dưới gốc cây.	27.00	5.00	deck#5	due@2025-08-27 17:24:02
信	tín	faith	person; words;	Mr. T has faith in the Word of God.	27.00	3.00	deck#5	due@2025-08-27 17:24:08
依	ỷ	reliant	person; garment	Mr. T. is so self-reliant he even makes his own garments.	27.00	2.00	deck#5	due@2025-08-27 17:25:05
例	lệ	example	person; file;	Mr. T always sets a good example by filing his taxes early.	27.00	3.00	deck#5	due@2025-08-27 17:25:12
個	cá	individual	person; harden	Mr. T is a hardened individual.	27.00	2.00	deck#5	due@2025-08-27 17:25:20
側	trắc	side	0.00	Mr. T rulezzz! I am on his side!	27.00	3.00	deck#5	due@2025-08-27 17:25:32
停	đình	halt	person; pavilion	"Person halt the bus at the last stop, the pavilion."	27.00	2.00	deck#5	due@2025-08-27 17:25:55
値	trị	price	person; straightaway;	The price is what Mr. T want to know straightaway.	27.00	3.00	deck#5	due@2025-08-27 17:26:02
傲	ngạo	arrogance	people; dirt; compass; task master;	"Mr.T, the arrogant taskmaster he is, assures the group he’s leading them in the right direction. Until he realises his compass is filled with dirt."	27.00	5.00	deck#3	due@2025-08-25 05:49:15
倒	đảo	overthrow	person; arrival	Mr T arrives to overthrow the deep state	27.00	3.00	deck#3	due@2025-08-25 05:47:20
